1_ent,4_no_leg,5_ini_leg,6_fin_leg,8_ople_coal,9_part_ini,10_part_revisado,11_tier,13_distrito_local,14_genero,15_autoadscrip,16_aff_act,17_tipo_cand,19_reelec,20_pres_com,21_com_preside,22_pres_jeps,23_pres_mesa,24_coord_bancada
Baja California,XXV,2024,2027,PVEM,VERDE,PVEM,2,,2,,,,0,1,Energía y Recursos Hídricos,0,0,0
Baja California Sur,XIV,2015,2018,PRS,PRS,PRS,1,1,2,,,,0,0,,0,0,0
Baja California Sur,XIV,2015,2018,PAN,PAN,PAN,1,2,1,,,,0,0,,0,1,0
Baja California Sur,XIV,2015,2018,PRS,PRS,PRS,1,3,2,,,,0,0,,0,0,1
Baja California Sur,XIV,2015,2018,PAN,PAN,PAN,1,4,1,,,,0,0,,0,0,0
Baja California Sur,XIV,2015,2018,PRS,PRS,PRS,1,5,2,,,,0,0,,0,1,0
Baja California Sur,XIV,2015,2018,PAN,PAN,PAN,1,6,1,,,,0,0,,0,1,0
Baja California Sur,XIV,2015,2018,PRS,PRS,PRS,1,7,1,,,,0,0,,0,0,0
Baja California Sur,XIV,2015,2018,PAN,PAN,PAN,1,8,2,,,,0,0,,0,0,1
Baja California Sur,XIV,2015,2018,PRS,PRS,PRS,1,9,1,,,,0,0,,0,1,0
Baja California Sur,XIV,2015,2018,PAN,PAN,PAN,1,10,2,,,,0,0,,0,0,0
Baja California Sur,XIV,2015,2018,PRS,PRS,PRS,1,11,1,,,,0,0,,0,0,0
Baja California Sur,XIV,2015,2018,PAN,PAN,PAN,1,12,1,,,,0,0,,0,0,0
Baja California Sur,XIV,2015,2018,PRS,PRS,PRS,1,13,2,,,,0,0,,0,0,0
Baja California Sur,XIV,2015,2018,PRI,PRI,PRI,1,14,1,,,,0,0,,0,1,0
Baja California Sur,XIV,2015,2018,PRS,PRS,PRS,1,15,1,,,,0,0,,0,0,1
Baja California Sur,XIV,2015,2018,PAN,PAN,PAN,1,16,2,,,,0,0,,0,1,0
Baja California Sur,XIV,2015,2018,PRI,PRI,PRI,2,,1,,,,0,0,,0,0,1
Baja California Sur,XIV,2015,2018,PRI,PRI,PRI,2,,2,,,,0,0,,0,0,1
Baja California Sur,XIV,2015,2018,MORENA,MORENA,MORENA,2,,2,,,,0,0,,0,0,1
Baja California Sur,XIV,2015,2018,PRD,PRD,PRD,2,,2,,,,0,0,,0,0,1
Baja California Sur,XIV,2015,2018,PT,PT,PT,2,,1,,,,0,0,,0,0,1
Baja California Sur,XV,2018,2021,MORENA,MORENA,MORENA,1,1,1,,,,0,1,Asuntos Laborales y de Previsión Social/Infraestructura,0,0,0
Baja California Sur,XV,2018,2021,PES,PES,PES,1,2,1,,,,0,1,Asuntos Fiscales y Administrativos,1,1,0
Baja California Sur,XV,2018,2021,PT,MORENA,MORENA,1,3,1,,,,0,1,Asuntos Educativos/Agua,0,0,0
Baja California Sur,XV,2018,2021,MORENA,MORENA,MORENA,1,4,2,,,,0,1,Agua,0,0,1
Baja California Sur,XV,2018,2021,PT,PES,MORENA,1,5,2,,,,0,1,Puntos Constitucionales y de Justicia/Asuntos Políticos,1,0,0
Baja California Sur,XV,2018,2021,MORENA,MORENA,MORENA,1,6,1,,,,0,1,Asuntos Comerciales y Turísticos/Vigilancia de la ASE,0,0,0
Baja California Sur,XV,2018,2021,PT,MORENA,MORENA,1,7,2,,,,0,1,Derechos Humanos y Asuntos Indígenas/Ecología,0,0,0
Baja California Sur,XV,2018,2021,PES,PES,PES,1,8,1,,,,0,1,Desarrollo Social,0,1,0
Baja California Sur,XV,2018,2021,MORENA,MORENA,MORENA,1,9,2,,,,0,1,Ecología,0,0,0
Baja California Sur,XV,2018,2021,MORENA,PES,MORENA,1,10,2,,,,0,1,"Asuntos Agropecuarios, Forestales y Mineros",0,0,0
Baja California Sur,XV,2018,2021,MORENA,MORENA,MORENA,1,11,1,,,,0,1,"Salud, Familia y la Asistencia Pública/Ciencia y Tecnología",0,0,1
Baja California Sur,XV,2018,2021,PES,PES,PES,1,12,2,,,,0,1,Gestoria y Quejas/Protección Civil,0,0,1
Baja California Sur,XV,2018,2021,PRS,PRS,PRS,1,13,1,,,,0,1,Deporte,0,0,0
Baja California Sur,XV,2018,2021,MORENA,MORENA,MORENA,1,14,1,,,,0,1,Asuntos Pesqueros,0,0,0
Baja California Sur,XV,2018,2021,PES,PES,PES,1,15,1,,,,0,1,Comunicaciones y Transportes/Cuenta y Administración,0,0,0
Baja California Sur,XV,2018,2021,PT,MORENA,MORENA,1,16,2,,,,0,1,Cultura y Artes/Juventud,0,0,0
Baja California Sur,XV,2018,2021,PAN,PAN,PAN,2,,2,,,,0,1,Igualdad de Género,0,0,0
Baja California Sur,XV,2018,2021,PRI,PRI,PRI,2,,2,,,,0,1,Atención a Grupos Vulnerables y a Personas con Discapacidad,0,0,1
Baja California Sur,XV,2018,2021,PT,PT,PT,2,,2,,,,0,1,"Derechos de las Niñas, Niños y Adolescentes/Igualdad de Género",0,1,1
Baja California Sur,XV,2018,2021,PRD,PRD,PRD,2,,2,,,,0,1,Transparencia y Anticorrupción,0,0,0
Baja California Sur,XV,2018,2021,PH  ,PHBCS,PH  ,2,,2,,,,0,1,Seguridad Pública,1,1,0
Baja California Sur,XVI,2021,2024,PRS,PRS,PRS,1,1,2,,,,0,0,,0,0,1
Baja California Sur,XVI,2021,2024,MORENA,MORENA,MORENA,1,2,2,,,,0,1,"Comisión de la Salud, la Familia y la Asistencia Pública",0,0,0
Baja California Sur,XVI,2021,2024,MORENA,MORENA,MORENA,1,3,2,,,,0,1,Comisión de Seguridad Pública,1,0,0
Baja California Sur,XVI,2021,2024,MORENA,MORENA,MORENA,1,4,1,,,,0,1,Comisión de Puntos Constitucionales,1,0,1
Baja California Sur,XVI,2021,2024,PRS,PRS,PRS,1,5,1,,,,0,1,Comisión de Ciencia y Tecnología,0,0,0
Baja California Sur,XVI,2021,2024,MORENA,MORENA,MORENA,1,6,1,,,,0,1,Comisión de Asuntos Comerciales y Turísticos,0,0,0
Baja California Sur,XVI,2021,2024,PT,PT,PT,1,7,1,,,,0,1,Comisión de Cuenta y Administración,0,0,1
Baja California Sur,XVI,2021,2024,MORENA,MORENA,MORENA,1,8,2,,,,0,1,Comisión de Derechos Humanos y Asuntos Indígenas,0,0,0
Baja California Sur,XVI,2021,2024,PT,PT,PT,1,9,2,,,,0,1,Comisión de Ecología,0,1,0
Baja California Sur,XVI,2021,2024,PT,PT,PT,1,10,1,,,,0,1,"Comisión de Asuntos Agropecuarios, Forestales y Mineros",0,0,0
Baja California Sur,XVI,2021,2024,MORENA,MORENA,MORENA,1,11,1,,,,0,1,Comisión de Asuntos Fiscales y Administrativos,0,0,0
Baja California Sur,XVI,2021,2024,PT,PT,PT,1,12,1,,,,0,1,Comisión de Vigilancia de la Auditoria Superior del Estado,1,1,0
Baja California Sur,XVI,2021,2024,PRI,PRI,PRI,1,13,2,,,,0,1,Comisión de Pesca y Acuacultura,0,0,1
Baja California Sur,XVI,2021,2024,MORENA,MORENA,MORENA,1,14,2,,,,0,1,Comisión de Atención a Grupos Vulnerables y a Personas con Discapacidad,0,0,0
Baja California Sur,XVI,2021,2024,PH  ,PHBCS,PH  ,1,15,1,,,,0,1,Comisión de Cultura y Artes,0,0,1
Baja California Sur,XVI,2021,2024,MORENA,MORENA,MORENA,1,16,1,,,,0,1,Comisión de Comunicaciones y Transportes,0,0,0
Baja California Sur,XVI,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Asuntos Laborales y de Previsión Social,0,0,0
Baja California Sur,XVI,2021,2024,PRD,PRD,PRD,2,,2,,,,0,1,Comisión de Igualdad de Género,0,0,1
Baja California Sur,XVI,2021,2024,PRI,PRI,PRI,2,,2,,,,0,1,Comisión de Transparencia y Anticorrupción,0,0,0
Baja California Sur,XVI,2021,2024,PAN,PAN,PAN,2,,2,,,,0,0,,0,0,0
Baja California Sur,XVI,2021,2024,FXM,FXM,FXM,2,,2,,,,0,1,Comisión de Asuntos Políticos,0,0,1
Baja California Sur,XVII,2024,2027,PT,PT,PT,1,1,2,Postulación por Ley,,Persona de la Diversidad Sexual,0,1,Asunros Políticos,1,1,0
Baja California Sur,XVII,2024,2027,MORENA,MORENA,MORENA,1,2,2,,1,Persona con Discapacidad,0,1,Atención a Grupos Vulnerables y a Personas con Discapacidad,0,0,0
Baja California Sur,XVII,2024,2027,MORENA,MORENA,MORENA,1,3,2,Postulación por Ley,,Personas Jovenes,1,1,Asuntos Fiscales y Administrativos,1,0,0
Baja California Sur,XVII,2024,2027,MORENA,MORENA,MORENA,1,4,1,,,,0,0,,0,0,0
Baja California Sur,XVII,2024,2027,MORENA,MORENA,MORENA,1,5,1,,,,0,1,Pesca y Acuicultura,0,0,0
Baja California Sur,XVII,2024,2027,MORENA,MORENA,MORENA,1,6,1,,,,1,1,Puntos Constitucionales y de Justicia,1,0,1
Baja California Sur,XVII,2024,2027,MORENA,PT,PT,1,7,2,,,,0,1,"La Salud, la Familia y la Asistencia Pública",0,0,0
Baja California Sur,XVII,2024,2027,MORENA,MORENA ,MORENA ,1,8,2,,1,Persona Afromexicana,0,1,Asuntos Comerciales y Turísticos,0,0,0
Baja California Sur,XVII,2024,2027,PT,PT,PT,1,9,2,,,,1,1,Vigilancia de la Auditoría Superior del Estado,1,0,1
Baja California Sur,XVII,2024,2027,PT,PT,PT,1,10,1,,,,1,0,,0,0,0
Baja California Sur,XVII,2024,2027,PANAL,Nueva Alianza,PANAL,1,11,1,,1,Persona Indigena,0,1,"Derechos Humanos, de Asuntos Indígenas y Afromexicanos",0,0,1
Baja California Sur,XVII,2024,2027,MORENA,PT,PT,1,12,1,,,,0,1,Agua,0,0,0
Baja California Sur,XVII,2024,2027,MORENA,MORENA,MORENA,1,13,1,,,,0,1,"Asuntos Agropecuarios, Forestales y Mineros",0,0,0
Baja California Sur,XVII,2024,2027,MORENA,MORENA,MORENA,1,14,2,,1,Persona Indigena,1,1,"Los Derechos de las Niñas, Niños y Adolescentes",0,0,0
Baja California Sur,XVII,2024,2027,MORENA,PT,PT,1,15,2,,,,0,1,Transparencia y Anticorrupción,0,0,0
Baja California Sur,XVII,2024,2027,MORENA,MORENA,MORENA,1,16,1,,,,0,1,Comunicaciones y Transportes,0,0,0
Baja California Sur,XVII,2024,2027,PT,PT,PT,2,,2,,,,0,1,Igualdad de Género,0,0,0
Baja California Sur,XVII,2024,2027,PVEM,PVEM,PVEM,2,,1,,,,0,1,Ecología y Medio Ambiente,0,0,1
Baja California Sur,XVII,2024,2027,PANAL,Nueva Alianza,PANAL,2,,2,,,,0,1,Desarrollo Social,0,0,0
Baja California Sur,XVII,2024,2027,PAN,PAN,PAN,2,,2,,,,0,1,Ciencia y Tecnología,0,0,1
Baja California Sur,XVII,2024,2027,PRI,PRI,PRI,2,,1,,,,0,1,Cultura y Artes,0,0,1
Campeche,LII,2015,2018,PRI,PRI,PRI,1,1,1,,,,0,0,,0,0,1
Campeche,LII,2015,2018,PAN,PAN,PAN,1,2,1,,,,0,1,Seguridad Pública y Protección a la Comunidad,1,1,0
Campeche,LII,2015,2018,PRI,PRI,PRI,1,3,2,,,,0,1,Igualdad de Género,0,0,0
Campeche,LII,2015,2018,PVEM,PVEM,PVEM,1,4,1,,,,0,1,Medio Ambiente y Desarrollo Sustentable,0,0,1
Campeche,LII,2015,2018,PRI,PRI,PRI,1,5,1,,,,0,1,Control Presupuestal y Contable/Desarrollo Económico/Desarrollo Turístico.,1,0,0
Campeche,LII,2015,2018,PRI,PRI,PRI,1,6,2,,,,0,1,Puntos Constitucionales y Control Interno de Convencionalidad,1,0,1
Campeche,LII,2015,2018,PVEM,PVEM,PVEM,1,7,2,,,,0,1,Salud,0,0,0
Campeche,LII,2015,2018,PAN,PAN,PAN,1,8,2,,,,0,0,,0,0,1
Campeche,LII,2015,2018,PAN,PAN,PAN,1,9,2,,,,0,0,,0,1,0
Campeche,LII,2015,2018,PAN,PAN,PAN,1,10,2,,,,0,1,Desarrollo Urbano y Obras Públicas.,0,0,0
Campeche,LII,2015,2018,PVEM,PVEM,PVEM,1,11,1,,,,0,1,Procuración e Impartición de Justicia/Recursos Hidráulicos,1,0,0
Campeche,LII,2015,2018,PAN,PAN,PAN,1,12,2,,,,0,1,Desarrollo Social y Regional,0,0,0
Campeche,LII,2015,2018,PRI,PRI,PRI,1,13,2,,,,0,0,,0,0,0
Campeche,LII,2015,2018,PAN,PAN,PAN,1,14,1,,,,0,1,Desarrollo Rural,0,0,0
Campeche,LII,2015,2018,PRI,PRI,PRI,1,15,1,,,,0,1,la Juventud/Transparencia y Acceso a la Información Pública,0,0,0
Campeche,LII,2015,2018,PRI,PRI,PRI,1,16,1,,,,0,1,Finanzas y Hacienda Pública,1,1,0
Campeche,LII,2015,2018,MORENA,MORENA,MORENA,1,17,2,,,,0,0,,0,0,0
Campeche,LII,2015,2018,PRI,PRI,PRI,1,18,1,,,,0,0,,0,0,0
Campeche,LII,2015,2018,PRI,PRI,PRI,1,19,2,,,,0,0,,0,0,0
Campeche,LII,2015,2018,PAN,PAN,PAN,1,20,2,,,,0,0,,0,0,0
Campeche,LII,2015,2018,PRI,PRI,PRI,1,21,2,,,,0,0,,0,0,0
Campeche,LII,2015,2018,PAN,PAN,PAN,2,,2,,,,0,1,Fortalecimiento Municipal,0,0,0
Campeche,LII,2015,2018,PAN,PAN,PAN,2,,1,,,,0,1,Pesca,0,0,1
Campeche,LII,2015,2018,PAN,PAN,PAN,2,,2,,,,0,0,,0,0,1
Campeche,LII,2015,2018,PAN,PAN,PAN,2,,1,,,,0,1,Cultura,0,1,1
Campeche,LII,2015,2018,PRI,PRI,PRI,2,,2,,,,0,0,,0,0,0
Campeche,LII,2015,2018,PRI,PRI,PRI,2,,1,,,,0,1,Derechos Humanos,0,0,0
Campeche,LII,2015,2018,PRI,PRI,PRI,2,,2,,,,0,0,,0,1,0
Campeche,LII,2015,2018,PRI,PRI,PRI,2,,1,,,,0,1,Gobernación y Protección Civil,1,1,0
Campeche,LII,2015,2018,PRI,PRI,PRI,2,,2,,,,0,1,Atención a Grupos Vulnerables,0,1,0
Campeche,LII,2015,2018,PRD,PRD,PRD,2,,2,,,,0,1,Asuntos Indígenas,0,0,0
Campeche,LII,2015,2018,PANAL,PANAL,PANAL,2,,1,,,,0,1,Patrimonio del Estado y de Los Municipios/Educación,0,0,0
Campeche,LII,2015,2018,PANAL,PANAL,PANAL,2,,2,,,,0,0,,0,0,1
Campeche,LII,2015,2018,MORENA,MORENA,MORENA,2,,1,,,,0,1,Ciencia y Tecnología,0,0,1
Campeche,LII,2015,2018,MORENA,MORENA,MORENA,2,,2,,,,0,0,,0,0,0
Campeche,LIII,2018,2021,PAN,PAN,PAN,1,1,1,,,,0,0,,0,1,0
Campeche,LIII,2018,2021,PAN,PAN,PAN,1,2,2,,,,0,0,,0,0,0
Campeche,LIII,2018,2021,PAN,PAN,PAN,1,3,1,,,,0,1,Deporte y Cultura Física,0,0,0
Campeche,LIII,2018,2021,PVEM,PVEM,PVEM,1,4,1,,,,0,1,Medio Ambiente y Desarrollo Sustentable,0,0,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,1,5,1,,,,0,1,Desarrollo Turístico y Promoción del Patrimonio Mundial,0,0,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,1,6,2,,,,0,1,Salud/Derechos Humanos y de Asuntos de Familia,0,1,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,1,7,2,,,,0,1,Igualdad de Género,0,1,0
Campeche,LIII,2018,2021,MORENA,MORENA,MORENA,1,8,1,,,,0,1,Desarrollo Urbano y Obras Públicas/Desarrollo Energético Sustentable,0,0,0
Campeche,LIII,2018,2021,PES,MORENA,MORENA,1,9,1,,,,0,1,Pesca,0,0,0
Campeche,LIII,2018,2021,MORENA,MORENA,MORENA,1,10,2,,,,0,0,,0,1,0
Campeche,LIII,2018,2021,MORENA,MORENA,MORENA,1,11,1,,,,0,1,Educación/Seguridad Pública y Protección a la Comunidad,0,0,0
Campeche,LIII,2018,2021,PT,MORENA,MORENA,1,12,1,,,,0,1,Desarrollo Social y Regional/Trabajo y Previsión Social,0,1,0
Campeche,LIII,2018,2021,PT,MORENA,MORENA,1,13,2,,,,0,1,Atención a Grupos Vulnerables,0,0,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,1,14,1,,,,0,0,,0,0,0
Campeche,LIII,2018,2021,MORENA,MORENA,MORENA,1,15,2,,,,0,1,Juventud,0,0,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,1,16,1,,,,0,1,Control Presupuestal y Contable,1,0,0
Campeche,LIII,2018,2021,PANAL,PANAL,PANAL,1,17,1,,,,0,1,Cultura/Ciencia y Tecnología,0,0,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,1,18,1,,,,0,1,Puntos Constitucionales y Control Interno de Convencionalidad,1,0,0
Campeche,LIII,2018,2021,PANAL,PANAL,PANAL,1,19,2,,,,0,0,,0,0,1
Campeche,LIII,2018,2021,PRI,PRI,PRI,1,20,1,,,,0,1,Desarrollo Económico,1,0,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,1,21,2,,,,0,0,,0,0,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,2,,2,,,,0,1,Finanzas y Hacienda Pública,1,0,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,2,,2,,,,0,0,,0,0,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,2,,2,,,,0,1,Procuración e Impartición de Justicia/Transparencia y Acceso a la Información Pública/Puntos Constitucionales y Control Interno de Convencionalidad,1,0,0
Campeche,LIII,2018,2021,PRI,PRI,PRI,2,,1,,,,1,0,,0,0,1
Campeche,LIII,2018,2021,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,0,1
Campeche,LIII,2018,2021,MORENA,MORENA,MORENA,2,,2,,,,0,0,,0,0,0
Campeche,LIII,2018,2021,MORENA,MORENA,MORENA,2,,2,,,,0,0,,0,0,0
Campeche,LIII,2018,2021,MORENA,MORENA,MORENA,2,,2,,,,0,0,,0,0,0
Campeche,LIII,2018,2021,PAN,PAN,PAN,2,,1,,,,0,0,,0,0,1
Campeche,LIII,2018,2021,PAN,PAN,PAN,2,,2,,,,0,1,Recursos Hidráulicos,0,1,0
Campeche,LIII,2018,2021,PAN,PAN,PAN,2,,2,,,,0,1,Comunicación Patrimonio del Estado y de los Municipios/Presidente de la Fortalecimiento Municipal,1,0,1
Campeche,LIII,2018,2021,PT,PT,PT,2,,1,,,,0,0,,0,0,1
Campeche,LIII,2018,2021,PT,PT,PT,2,,2,,,,0,1,Desarrollo Rural,0,0,0
Campeche,LIII,2018,2021,PRD,PRD,PRD,2,,1,,,,0,1,Gobernación y Protección Civil,1,0,0
Campeche,LIV,2021,2024,MC,MC,MC,1,1,1,,,Joven,0,1,Comisión de Deporte y Cultura Física,0,0,0
Campeche,LIV,2021,2024,MC,MC,MC,1,2,2,,,,0,1,Comisión de Desarrollo Turístico y Promoción del Patrimonio Mundial,0,0,0
Campeche,LIV,2021,2024,MC,MC,MC,1,3,2,,,,0,1,Comisión de Desarrollo Urbano y Obras Públicas,0,0,0
Campeche,LIV,2021,2024,MC,MC,MC,1,4,1,,,Joven,0,1,Comisión de Enlace en Matería de Fiscalización,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,5,1,,,,0,1,Comisión de Control Presupuestal y Contable,1,0,0
Campeche,LIV,2021,2024,PRI,PRI,PRI,1,6,2,,,,1,1,Comisión de Salud,0,0,0
Campeche,LIV,2021,2024,PRI,PRI,PRI,1,7,1,,,,0,1,Comisión de Seguridad Pública y Protección a la Comunidad,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,8,2,,,,0,0,,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,9,1,,,,0,1,Comisión de Derechos Humanos y Asuntos de Familia,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,10,2,,,,0,1,Comisión de Enlace en Matería de Control Interno,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,11,2,,,,0,1,Comisión de Desarrollo Energético Sustentable,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,12,1,,,,0,1,Comisión de Transparencia y Acceso a la Información Pública,0,0,0
Campeche,LIV,2021,2024,MC,MC,MC,1,13,2,,,,0,1,Comisión de Patrimonio del Estado y de los Municipios,0,0,0
Campeche,LIV,2021,2024,PRI,PRI,PRI,1,14,1,,,,1,1,Comisión de Fortalecimiento Municipal,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,15,2,,,,0,1,Comisión de Finanzas y Hacienda Pública,1,1,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,16,2,,,,0,1,Comisión de Trabajo y Previsión Social,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,17,2,,,,0,0,,0,0,0
Campeche,LIV,2021,2024,PRI,PRI,PRI,1,18,2,,,,0,1,Comisión de Cultura,0,0,0
Campeche,LIV,2021,2024,PAN,PAN,PAN,1,19,2,,,,0,1,Comisión de Asuntos Indígenas,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,20,2,,,,0,1,Comisión de Gobernaciuón y Protección Civil,1,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,1,21,2,,,INDIGENA,0,1,Comisión de Ciencia y Tecnología,0,0,0
Campeche,LIV,2021,2024,PAN,PAN,PAN,2,,1,,,INDIGENA,0,1,Comisión de Desarrollo Rural,0,0,1
Campeche,LIV,2021,2024,PRI,PRI,PRI,2,,2,,,,0,1,Comisión de Puntos Constitucionales y Control Interno de Convecionalidad,1,0,0
Campeche,LIV,2021,2024,PRI,PRI,PRI,2,,1,,,,0,1,Comisión de Enlace en Matería de Estudios Legislativos,0,0,1
Campeche,LIV,2021,2024,PRI,PRI,PRI,2,,2,,,,0,1,Comisión de Desarrollo Económico,1,0,0
Campeche,LIV,2021,2024,PRI,PRI,PRI,2,,1,,,,0,1,Comisión de Educación,0,0,0
Campeche,LIV,2021,2024,MC,MC,MC,2,,1,,,,0,0,,0,0,1
Campeche,LIV,2021,2024,MC,MC,MC,2,,2,,,,0,0,,0,0,0
Campeche,LIV,2021,2024,MC,MC,MC,2,,1,,,,0,1,Comisión de Pesca,0,0,0
Campeche,LIV,2021,2024,MC,MC,MC,2,,2,,,,0,1,Comisión de Atención a Grupos Vulnerables,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,0,1
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Desarrollo Social y Regional,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,1,Comisión de Procuración e Impartición de Justicia,1,1,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Medio Ambiente y Desarrollo Sustentable,0,0,0
Campeche,LIV,2021,2024,MORENA,MORENA,MORENA,2,,1,,,Joven,0,1,Comisión de Juventud,0,0,0
Campeche,LV,2024,2027,MC,MC,MC,1,1,1,,,,1,1,Fortalecimiento Municipal,0,0,0
Campeche,LV,2024,2027,MC,MC,MC,1,2,1,,,,0,1,Pesca,0,0,0
Campeche,LV,2024,2027,MC,MC,MC,1,3,2,,,,1,1,Patrimonio del Estado y de los Municipios,0,0,0
Campeche,LV,2024,2027,MC,MC,MC,1,4,1,,1,JUVENTUD,0,1,Gobernación y Protección Civil,1,0,1
Campeche,LV,2024,2027,MC,MC,MC,1,5,2,,,,1,1,Desarrollo Turístico y Promoción del Patrimonio Mundial,0,0,0
Campeche,LV,2024,2027,MC,MC,MC,1,6,2,,,,0,1,Atención a Grupos Vulnerables,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,7,1,,,,0,1,Enlace en Materia de Control Interno,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,8,2,,1,DISCAPACIDAD,0,1,Salud,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,9,1,,,,1,1,Derechos Humanos y Asuntos de Familia,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,10,2,,,,1,1,Finanzas y Hacienda Pública,1,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,11,1,,,,0,0,,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,12,2,,,,0,1,Desarrollo Urbano y Obras Públicas,0,0,0
Campeche,LV,2024,2027,PT,PT,PT,1,13,2,,,,1,1,Seguridad Pública y Protección a la Comunidad,1,0,1
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,14,2,,,,0,1,Juventud,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,15,2,,,,1,1,Puntos Constitucionales y Control Interno de Convencionalidad,1,1,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,16,2,,,,1,1,Trabajo y Previsión Social,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,17,2,,1,INDIGENA,0,1,Cultura,0,0,0
Campeche,LV,2024,2027,PRI,PRI,PRI,1,18,1,,1,INDIGENA,0,1,Desarrollo Rural,0,0,1
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,19,1,,,,0,1,Educación,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,1,20,1,,,,0,1,Recursos Hidráulicos,0,0,0
Campeche,LV,2024,2027,PVEM,VERDE,PVEM,1,21,2,,,,0,1,Medio Ambiente y Desarrollo Sustentable,0,0,1
Campeche,LV,2024,2027,PRI,PRI,PRI,2,,2,,,,0,1,"Transparencia y Acceso a la Información Pública, y la Anticorrupción",0,0,0
Campeche,LV,2024,2027,PRI,PRI,PRI,2,,2,,,,0,1,Enlace en Materia de Estudios Legislativos,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,2,,1,,,,0,1,Desarrollo Social y Regional,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,2,,1,,,,1,1,Control Presupuestal y Contable,1,0,1
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,2,,1,,1,INDIGENA,1,1,Asuntos Indígenas,0,0,0
Campeche,LV,2024,2027,MORENA,MORENA,MORENA,2,,2,,,,0,1,Procuración e Impartición de Justicia,1,0,0
Campeche,LV,2024,2027,PAN,PAN,PAN,2,,1,,,,0,1,Deporte y Cultura Física,0,0,0
Campeche,LV,2024,2027,PAN,PAN,PAN,2,,2,,,,0,0,,0,0,1
Campeche,LV,2024,2027,MC,MC,MC,2,,1,,,,0,1,Desarrollo Energético Sustentable,0,0,0
Campeche,LV,2024,2027,MC,MC,MC,2,,1,,,,0,1,Enlace en Materia de Fiscalización,1,0,1
Campeche,LV,2024,2027,MC,MC,MC,2,,2,,,,0,1,Ciencia y Tecnología,0,0,0
Campeche,LV,2024,2027,MC,MC,MC,2,,2,,,,0,1,Desarrollo Económico,1,0,0
Campeche,LV,2024,2027,PT,PT,PT,2,,2,,,,0,1,Igualdad de Género,0,0,0
Campeche,LV,2024,2027,PVEM,VERDE,PVEM,2,,1,,,,0,0,,0,0,0
Chiapas,LXVI,2015,2018,PVEM,PVEM,PVEM,1,1,1,,,,0,1, Energéticos,0,0,1
Chiapas,LXVI,2015,2018,PRI,PRI,PRI,1,2,1,,,,0,1, Zonas Fronterizas y Limítrofes,0,1,0
Chiapas,LXVI,2015,2018,PVEM,PVEM,PVEM,1,3,1,,,,0,1, Desarrollo Social y de Seguimiento al Cumplimiento de Los Objetivos de Desarrollo del Milenio,0,0,0
